TIME,V(GND),V(Y),V(NET1),V(VDD)
2.81655395e-08,-4.31056539e+01,-4.13056205e+01,-4.31056539e+01,-4.13056539e+01
2.91655395e-08,-3.85869747e+01,-3.67870069e+01,-3.85869747e+01,-3.67869747e+01
3.01655395e-08,-3.39715362e+01,-3.21715053e+01,-3.39715362e+01,-3.21715362e+01
3.10000000e-08,-3.00863336e+01,-2.82863633e+01,-3.00863336e+01,-2.82863336e+01
3.11000000e-08,-3.01026484e+01,-2.82903025e+01,-2.99226484e+01,-2.83026484e+01
3.11837019e-08,-3.01143750e+01,-2.82992227e+01,-2.97837116e+01,-2.83143750e+01
3.13511056e-08,-3.01149136e+01,-2.83414087e+01,-2.94829234e+01,-2.83149136e+01
3.13929566e-08,-3.01218953e+01,-2.84434094e+01,-2.94145735e+01,-2.83218953e+01
3.14348075e-08,-3.01367183e+01,-2.86781775e+01,-2.93540648e+01,-2.83367183e+01
3.14386213e-08,-3.01485619e+01,-2.87345277e+01,-2.93590436e+01,-2.83485619e+01
3.14462488e-08,-3.02008559e+01,-2.88906608e+01,-2.93976081e+01,-2.84008559e+01
3.14538762e-08,-3.02654048e+01,-2.90748313e+01,-2.94484275e+01,-2.84654048e+01
3.14691312e-08,-3.04292430e+01,-2.95241490e+01,-2.95848068e+01,-2.86292430e+01
3.14843862e-08,-3.06058010e+01,-3.00326798e+01,-2.97339058e+01,-2.88058010e+01
3.15046352e-08,-3.08961556e+01,-3.06914716e+01,-2.99878122e+01,-2.90961556e+01
3.15073539e-08,-3.06690283e+01,-3.04985792e+01,-2.97557913e+01,-2.88690283e+01
3.15095369e-08,-3.04905684e+01,-3.03416977e+01,-2.95734020e+01,-2.86905684e+01
3.15139030e-08,-3.01410682e+01,-3.00249005e+01,-2.92160429e+01,-2.83410682e+01
3.15226351e-08,-2.94505189e+01,-2.93653410e+01,-2.85097758e+01,-2.76505189e+01
3.15313672e-08,-2.87630038e+01,-2.86902143e+01,-2.78065429e+01,-2.69630038e+01
3.15488314e-08,-2.74161169e+01,-2.73593614e+01,-2.64282204e+01,-2.56161169e+01
3.15662956e-08,-2.60835190e+01,-2.60380583e+01,-2.50641870e+01,-2.42835190e+01
3.16012240e-08,-2.34477611e+01,-2.34175987e+01,-2.23655579e+01,-2.16477611e+01
3.16710808e-08,-1.82350415e+01,-1.82209907e+01,-1.70270960e+01,-1.64350415e+01
3.18107945e-08,-7.91230540e+00,-7.90965855e+00,-6.45287529e+00,-6.11230540e+00
3.19505082e-08,2.36223569e+00,2.36303896e+00,4.07315041e+00,4.16223569e+00
3.20000000e-08,5.99884572e+00,5.99975843e+00,7.79884572e+00,7.79884572e+00
3.20279427e-08,5.99891060e+00,5.99894575e+00,7.79891060e+00,7.79891060e+00
3.20838282e-08,5.99943876e+00,5.99944148e+00,7.79943876e+00,7.79943876e+00
3.21397137e-08,6.00008408e+00,6.00008560e+00,7.80008408e+00,7.80008408e+00
3.22514846e-08,6.00160796e+00,6.00161061e+00,7.80160796e+00,7.80160796e+00
3.24750265e-08,6.00512556e+00,6.00512713e+00,7.80512556e+00,7.80512556e+00
3.29221102e-08,6.01309457e+00,6.01309721e+00,7.81309457e+00,7.81309457e+00
3.38162778e-08,6.03090946e+00,6.03091103e+00,7.83090946e+00,7.83090946e+00
3.48162778e-08,6.05200205e+00,6.05200468e+00,7.85200205e+00,7.85200205e+00
3.58162778e-08,6.07368079e+00,6.07368236e+00,7.87368079e+00,7.87368079e+00
3.60000000e-08,6.07767301e+00,6.07767563e+00,7.87767301e+00,7.87767301e+00
3.60418272e-08,6.07549445e+00,6.07466151e+00,7.80020555e+00,7.87549445e+00
3.60764540e-08,6.07306487e+00,6.07220454e+00,7.73544770e+00,7.87306487e+00
3.61457076e-08,6.06716393e+00,6.06649377e+00,7.60489024e+00,7.86716393e+00
3.62842148e-08,6.05328784e+00,6.05718234e+00,7.34170111e+00,7.85328784e+00
3.63564164e-08,6.03928442e+00,6.05156175e+00,7.19773485e+00,7.83928442e+00
3.64286180e-08,6.02809408e+00,6.05883562e+00,7.05658166e+00,7.82809408e+00
3.65008196e-08,6.02073693e+00,6.10831786e+00,6.91926166e+00,7.82073693e+00
3.65070878e-08,5.95839675e+00,6.05537693e+00,6.84563869e+00,7.75839675e+00
3.65127292e-08,5.90162589e+00,6.00895221e+00,6.77871332e+00,7.70162589e+00
3.65240120e-08,5.78607512e+00,5.92037046e+00,6.64285353e+00,7.58607512e+00
3.65465776e-08,5.51483437e+00,5.77357736e+00,6.33099475e+00,7.31483437e+00
3.65561098e-08,5.39056347e+00,5.75753108e+00,6.18956583e+00,7.19056347e+00
3.65580901e-08,5.34205721e+00,5.73326911e+00,6.13749506e+00,7.14205721e+00
3.65600704e-08,5.29288497e+00,5.70969623e+00,6.08475830e+00,7.09288497e+00
3.65640309e-08,5.19331985e+00,5.66409400e+00,5.97806415e+00,6.99331985e+00
3.65719521e-08,4.99724134e+00,5.59085344e+00,5.76772757e+00,6.79724134e+00
3.65798732e-08,4.79899054e+00,5.53299588e+00,5.55521871e+00,6.59899054e+00
3.65877944e-08,4.59817177e+00,5.48644675e+00,5.34014188e+00,6.39817177e+00
3.66036367e-08,4.21819984e+00,5.42622848e+00,4.93165381e+00,6.01819984e+00
3.66172564e-08,3.91177867e+00,5.33824632e+00,4.60071721e+00,5.71177867e+00
3.66295141e-08,3.65387683e+00,5.18784717e+00,4.32075150e+00,5.45387683e+00
3.66404076e-08,3.41845317e+00,5.01470015e+00,4.06571944e+00,5.21845317e+00
3.66513012e-08,3.18102347e+00,4.82440229e+00,3.80868134e+00,4.98102347e+00
3.66730883e-08,2.70147318e+00,4.40959741e+00,3.28991425e+00,4.50147318e+00
3.66807333e-08,2.55104595e+00,4.27354568e+00,3.12572607e+00,4.35104595e+00
3.66870509e-08,2.42647690e+00,4.15912045e+00,2.98978525e+00,4.22647690e+00
3.66933686e-08,2.30178146e+00,4.04365245e+00,2.85371805e+00,4.10178146e+00
3.67060039e-08,2.05408583e+00,3.80992157e+00,2.58327889e+00,3.85408583e+00
3.67186392e-08,1.80790780e+00,3.57306869e+00,2.31435733e+00,3.60790780e+00
3.67439097e-08,1.31807019e+00,3.09366441e+00,1.77903265e+00,3.11807019e+00
3.67944509e-08,3.42877505e-01,2.12540695e+00,7.12865837e-01,2.14287750e+00
3.68449921e-08,-6.34034467e-01,1.15035421e+00,-3.55020264e-01,1.16596553e+00
3.68955333e-08,-1.61344407e+00,1.72464999e-01,-1.42540400e+00,1.86555926e-01
3.69460745e-08,-2.59402989e+00,-8.07113461e-01,-2.49696394e+00,-7.94029888e-01
3.70000000e-08,-3.64096507e+00,-1.85324821e+00,-3.64096507e+00,-1.84096507e+00
3.70101082e-08,-3.64123809e+00,-1.84759966e+00,-3.64123809e+00,-1.84123809e+00
3.70202165e-08,-3.64286001e+00,-1.84615905e+00,-3.64286001e+00,-1.84286001e+00
3.70303247e-08,-3.64494213e+00,-1.84615055e+00,-3.64494213e+00,-1.84494213e+00
3.70505412e-08,-3.64700374e+00,-1.84705512e+00,-3.64700374e+00,-1.84700374e+00
3.70707577e-08,-3.64817981e+00,-1.84818172e+00,-3.64817981e+00,-1.84817981e+00
3.71111906e-08,-3.64898851e+00,-1.84898789e+00,-3.64898851e+00,-1.84898851e+00
3.71920565e-08,-3.64752437e+00,-1.84752478e+00,-3.64752437e+00,-1.84752437e+00
3.73537883e-08,-3.63840383e+00,-1.83840354e+00,-3.63840383e+00,-1.83840383e+00
3.76772518e-08,-3.60777293e+00,-1.80777322e+00,-3.60777293e+00,-1.80777293e+00
3.83241790e-08,-3.52173833e+00,-1.72173809e+00,-3.52173833e+00,-1.72173833e+00
3.93241790e-08,-3.35915093e+00,-1.55915120e+00,-3.35915093e+00,-1.55915093e+00
4.03241790e-08,-3.18176511e+00,-1.38176489e+00,-3.18176511e+00,-1.38176511e+00
4.10000000e-08,-3.05840695e+00,-1.25840720e+00,-3.05840695e+00,-1.25840695e+00
4.10066735e-08,-3.05708714e+00,-1.25169403e+00,-3.04507493e+00,-1.25708714e+00
4.10200204e-08,-3.04943261e+00,-1.23981655e+00,-3.01339596e+00,-1.24943261e+00
4.10309268e-08,-3.04158458e+00,-1.23038853e+00,-2.98591635e+00,-1.24158458e+00
4.10418332e-08,-3.03334347e+00,-1.22112119e+00,-2.95804367e+00,-1.23334347e+00
4.10636461e-08,-3.01591703e+00,-1.20310025e+00,-2.90135407e+00,-1.21591703e+00
4.11072718e-08,-2.98010631e+00,-1.16657684e+00,-2.78701705e+00,-1.18010631e+00
4.11508975e-08,-2.94421020e+00,-1.12969241e+00,-2.67259462e+00,-1.14421020e+00
4.12381490e-08,-2.87220477e+00,-1.05550252e+00,-2.44353658e+00,-1.07220477e+00
4.12817747e-08,-2.83428218e+00,-1.01889740e+00,-2.32708769e+00,-1.03428218e+00
4.13254004e-08,-2.78337468e+00,-9.79185456e-01,-2.19765388e+00,-9.83374680e-01
4.13323218e-08,-2.77469906e+00,-9.74891375e-01,-2.17651986e+00,-9.74699056e-01
4.13461644e-08,-2.74761411e+00,-9.57608208e-01,-2.12451812e+00,-9.47614113e-01
4.13584370e-08,-2.70089740e+00,-9.25002048e-01,-2.05571077e+00,-9.00897395e-01
4.13683249e-08,-2.65384144e+00,-8.93734593e-01,-1.99085657e+00,-8.53841437e-01
4.13782128e-08,-2.60046931e+00,-8.60821284e-01,-1.91968620e+00,-8.00469311e-01
4.13881008e-08,-2.54090521e+00,-8.27207883e-01,-1.84232386e+00,-7.40905209e-01
4.13979887e-08,-2.47650279e+00,-7.95245992e-01,-1.76012319e+00,-6.76502788e-01
4.14078766e-08,-2.40735681e+00,-7.66549223e-01,-1.67317897e+00,-6.07356807e-01
4.14177645e-08,-2.33270502e+00,-7.43035729e-01,-1.58072894e+00,-5.32705018e-01
4.14276524e-08,-2.25332205e+00,-7.31588540e-01,-1.48354772e+00,-4.53322047e-01
4.14375403e-08,-2.16855842e+00,-7.44779826e-01,-1.38098585e+00,-3.68558423e-01
4.14388359e-08,-2.15939032e+00,-7.51332104e-01,-1.36948573e+00,-3.59390316e-01
4.14401314e-08,-2.15147788e+00,-7.59700995e-01,-1.35924128e+00,-3.51477880e-01
4.14427226e-08,-2.13626234e+00,-7.78684818e-01,-1.33936171e+00,-3.36262337e-01
4.14453137e-08,-2.12103986e+00,-7.99623399e-01,-1.31947521e+00,-3.21039865e-01
4.14504960e-08,-2.09458338e+00,-8.50968335e-01,-1.28369066e+00,-2.94583381e-01
4.14556782e-08,-2.07181969e+00,-9.13173924e-01,-1.25159891e+00,-2.71819689e-01
4.14608605e-08,-2.04757856e+00,-9.81339001e-01,-1.21802972e+00,-2.47578558e-01
4.14660427e-08,-2.02711006e+00,-1.06057036e+00,-1.18823317e+00,-2.27110060e-01
4.14712250e-08,-2.00235283e+00,-1.14205979e+00,-1.15414788e+00,-2.02352835e-01
4.14764072e-08,-1.97494321e+00,-1.22625814e+00,-1.11741020e+00,-1.74943212e-01
4.14815895e-08,-1.94767522e+00,-1.31437214e+00,-1.08081415e+00,-1.47675224e-01
4.14867717e-08,-1.92050220e+00,-1.40419069e+00,-1.04431307e+00,-1.20502197e-01
4.14971363e-08,-1.87382546e+00,-1.57847732e+00,-9.78980212e-01,-7.38254623e-02
4.15007000e-08,-1.86344685e+00,-1.62983059e+00,-9.62186874e-01,-6.34468541e-02
4.15020411e-08,-1.85341224e+00,-1.64045364e+00,-9.49738298e-01,-5.34122401e-02
4.15031324e-08,-1.84546912e+00,-1.64783508e+00,-9.39830824e-01,-4.54691228e-02
4.15042237e-08,-1.83878974e+00,-1.65549523e+00,-9.31187084e-01,-3.87897400e-02
4.15053150e-08,-1.83362911e+00,-1.66322335e+00,-9.24062099e-01,-3.36291118e-02
4.15064063e-08,-1.83095166e+00,-1.67203802e+00,-9.19420285e-01,-3.09516550e-02
4.15074976e-08,-1.83236419e+00,-1.68364127e+00,-9.18868462e-01,-3.23641893e-02
4.15085889e-08,-1.83617749e+00,-1.69644554e+00,-9.20717403e-01,-3.61774877e-02
4.15107716e-08,-1.84923904e+00,-1.72440083e+00,-9.29850239e-01,-4.92390383e-02
4.15129542e-08,-1.86691697e+00,-1.75356466e+00,-9.43599460e-01,-6.69169737e-02
4.15151368e-08,-1.88749218e+00,-1.78304432e+00,-9.60245955e-01,-8.74921827e-02
4.15195020e-08,-1.93403925e+00,-1.84233783e+00,-9.98935592e-01,-1.34039248e-01
4.15282325e-08,-2.03781881e+00,-1.96132527e+00,-1.08700030e+00,-2.37818810e-01
4.15456935e-08,-2.26212698e+00,-2.20295812e+00,-1.27987876e+00,-4.62126983e-01
4.15631544e-08,-2.49422339e+00,-2.44695053e+00,-1.48054545e+00,-6.94223392e-01
4.15980763e-08,-2.97073695e+00,-2.93949298e+00,-1.89419957e+00,-1.17073695e+00
4.16329982e-08,-3.45469880e+00,-3.43340834e+00,-2.31530200e+00,-1.65469880e+00
4.16679201e-08,-3.94249512e+00,-3.92797093e+00,-2.74023889e+00,-2.14249512e+00
4.17377639e-08,-4.92455129e+00,-4.91794964e+00,-3.59657620e+00,-3.12455129e+00
4.18774516e-08,-6.90114998e+00,-6.89996647e+00,-5.32173718e+00,-5.10114998e+00
4.20000000e-08,-8.64108795e+00,-8.64020476e+00,-6.84108795e+00,-6.84108795e+00
4.20279375e-08,-8.64099022e+00,-8.64095614e+00,-6.84099022e+00,-6.84099022e+00
4.20838126e-08,-8.64134672e+00,-8.64134402e+00,-6.84134672e+00,-6.84134672e+00
4.21955627e-08,-8.64078337e+00,-8.64078183e+00,-6.84078337e+00,-6.84078337e+00
4.24190629e-08,-8.63714691e+00,-8.63714426e+00,-6.83714691e+00,-6.83714691e+00
4.28660632e-08,-8.62483867e+00,-8.62483711e+00,-6.82483867e+00,-6.82483867e+00
4.37600640e-08,-8.59015826e+00,-8.59015561e+00,-6.79015826e+00,-6.79015826e+00
4.47600640e-08,-8.54506949e+00,-8.54506793e+00,-6.74506949e+00,-6.74506949e+00
4.57600640e-08,-8.49683450e+00,-8.49683186e+00,-6.69683450e+00,-6.69683450e+00
4.60000000e-08,-8.48517052e+00,-8.48516895e+00,-6.68517052e+00,-6.68517052e+00
4.60434809e-08,-8.48479312e+00,-8.48562753e+00,-6.76305881e+00,-6.68479312e+00
4.60803459e-08,-8.48251916e+00,-8.48337761e+00,-6.82714184e+00,-6.68251916e+00
4.61172109e-08,-8.47850509e+00,-8.47933122e+00,-6.88948477e+00,-6.67850509e+00
4.61909409e-08,-8.46684931e+00,-8.46691274e+00,-7.01054298e+00,-6.66684931e+00
4.63384009e-08,-8.43207675e+00,-8.42283631e+00,-7.24119840e+00,-6.63207675e+00
4.64858609e-08,-8.43535560e+00,-8.36612354e+00,-7.50990524e+00,-6.63535560e+00
4.65185366e-08,-8.44359477e+00,-8.31943148e+00,-7.57696059e+00,-6.64359477e+00
4.65267055e-08,-8.44766145e+00,-8.30066624e+00,-7.59573131e+00,-6.64766145e+00
4.65348744e-08,-8.46168943e+00,-8.28349678e+00,-7.62446334e+00,-6.66168943e+00
4.65430433e-08,-8.47596760e+00,-8.24894775e+00,-7.65344555e+00,-6.67596760e+00
4.65512122e-08,-8.49753544e+00,-8.19896901e+00,-7.68971743e+00,-6.69753544e+00
4.65593811e-08,-8.56314125e+00,-8.16924805e+00,-7.77002729e+00,-6.76314125e+00
4.65666883e-08,-8.64904578e+00,-8.15086439e+00,-7.86908467e+00,-6.84904578e+00
4.65739954e-08,-8.75448333e+00,-8.13586623e+00,-7.98767509e+00,-6.95448333e+00
4.65813026e-08,-8.87128594e+00,-8.11837305e+00,-8.11763055e+00,-7.07128594e+00
4.65959169e-08,-9.12762789e+00,-8.07960226e+00,-8.40027823e+00,-7.32762789e+00
4.66072041e-08,-9.34374993e+00,-8.07473396e+00,-8.63671734e+00,-7.54374993e+00
4.66119097e-08,-9.43117195e+00,-8.08318843e+00,-8.73260945e+00,-7.63117195e+00
4.66166153e-08,-9.51668486e+00,-8.10209602e+00,-8.82659247e+00,-7.71668486e+00
4.66260266e-08,-9.67855675e+00,-8.17175364e+00,-9.00540457e+00,-7.87855675e+00
4.66354378e-08,-9.82764893e+00,-8.25876076e+00,-9.17143696e+00,-8.02764893e+00
4.66448490e-08,-9.97052916e+00,-8.35435415e+00,-9.33125740e+00,-8.17052916e+00
4.66636715e-08,-1.02433380e+01,-8.55939628e+00,-9.63794662e+00,-8.44333797e+00
4.66763663e-08,-1.04172679e+01,-8.70506937e+00,-9.83472723e+00,-8.61726785e+00
4.66890612e-08,-1.05854893e+01,-8.84981153e+00,-1.00257994e+01,-8.78548926e+00
4.67144509e-08,-1.09068894e+01,-9.14393368e+00,-1.03929009e+01,-9.10688937e+00
4.67398406e-08,-1.12420114e+01,-9.46743915e+00,-1.07737244e+01,-9.44201138e+00
4.67652302e-08,-1.15835674e+01,-9.80403987e+00,-1.11609818e+01,-9.78356735e+00
4.68160096e-08,-1.22869940e+01,-1.05035357e+01,-1.19558114e+01,-1.04869940e+01
4.68667890e-08,-1.30007073e+01,-1.12156046e+01,-1.27609275e+01,-1.12007073e+01
4.69683478e-08,-1.44474195e+01,-1.26600847e+01,-1.43904456e+01,-1.26474195e+01
4.70000000e-08,-1.48990921e+01,-1.31113899e+01,-1.48990921e+01,-1.30990921e+01
4.70203118e-08,-1.49008417e+01,-1.31051263e+01,-1.49008417e+01,-1.31008417e+01
4.70609353e-08,-1.48967287e+01,-1.30976343e+01,-1.48967287e+01,-1.30967287e+01
4.71015588e-08,-1.48791055e+01,-1.30788081e+01,-1.48791055e+01,-1.30791055e+01
4.71421823e-08,-1.48547720e+01,-1.30548961e+01,-1.48547720e+01,-1.30547720e+01
4.72234293e-08,-1.47950372e+01,-1.29949619e+01,-1.47950372e+01,-1.29950372e+01
4.73859233e-08,-1.46528428e+01,-1.28529029e+01,-1.46528428e+01,-1.28528428e+01
4.77109114e-08,-1.43230613e+01,-1.25230079e+01,-1.43230613e+01,-1.25230613e+01
4.83608875e-08,-1.35703412e+01,-1.17703917e+01,-1.35703412e+01,-1.17703412e+01
4.93608875e-08,-1.23023224e+01,-1.05022739e+01,-1.23023224e+01,-1.05023224e+01
5.03608875e-08,-1.09791136e+01,-9.17916050e+00,-1.09791136e+01,-9.17911359e+00
5.10000000e-08,-1.01222102e+01,-8.32216637e+00,-1.01222102e+01,-8.32221015e+00
5.10468564e-08,-1.01129755e+01,-8.30230661e+00,-1.00286339e+01,-8.31297549e+00
5.10834742e-08,-1.01050115e+01,-8.29229024e+00,-9.95475804e+00,-8.30501153e+00
5.11200919e-08,-1.00967942e+01,-8.28285437e+00,-9.88062884e+00,-8.29679422e+00
5.11574718e-08,-1.00882279e+01,-8.27355780e+00,-9.80477877e+00,-8.28822793e+00
5.12322315e-08,-1.00710835e+01,-8.25445277e+00,-9.65306672e+00,-8.27108347e+00
5.13817511e-08,-1.00133012e+01,-8.30482947e+00,-9.32614929e+00,-8.21330119e+00
5.14118494e-08,-1.00141563e+01,-8.41716152e+00,-9.27282738e+00,-8.21415630e+00
5.14183921e-08,-1.00079025e+01,-8.44406124e+00,-9.25479661e+00,-8.20790245e+00
5.14249349e-08,-9.99816301e+00,-8.47416052e+00,-9.23328025e+00,-8.19816301e+00
5.14380203e-08,-9.96178589e+00,-8.55763600e+00,-9.17334930e+00,-8.16178589e+00
5.14511058e-08,-9.90585969e+00,-8.68209608e+00,-9.09386926e+00,-8.10585969e+00
5.14641913e-08,-9.82935888e+00,-8.83321848e+00,-8.99381461e+00,-8.02935888e+00
5.14772767e-08,-9.73637306e+00,-9.01026349e+00,-8.87727496e+00,-7.93637306e+00
5.14903622e-08,-9.64011120e+00,-9.20412053e+00,-8.75745927e+00,-7.84011120e+00
5.15034477e-08,-9.58756809e+00,-9.39187773e+00,-8.68136232e+00,-7.78756809e+00
5.15063919e-08,-9.54593074e+00,-9.38257145e+00,-8.63442535e+00,-7.74593074e+00
5.15079444e-08,-9.52528046e+00,-9.37614888e+00,-8.61098048e+00,-7.72528046e+00
5.15110495e-08,-9.48681923e+00,-9.36120977e+00,-8.56693009e+00,-7.68681923e+00
5.15172597e-08,-9.41629603e+00,-9.31858053e+00,-8.48522855e+00,-7.61629603e+00
5.15234699e-08,-9.34984030e+00,-9.26610993e+00,-8.40759448e+00,-7.54984030e+00
5.15358903e-08,-9.21970967e+00,-9.15190055e+00,-8.25510716e+00,-7.41970967e+00
5.15483107e-08,-9.09027513e+00,-9.03302398e+00,-8.10331593e+00,-7.29027513e+00
5.15731514e-08,-8.82902959e+00,-8.78727189e+00,-7.79735702e+00,-7.02902959e+00
5.15979922e-08,-8.58276603e+00,-8.55141942e+00,-7.50638009e+00,-6.78276603e+00
5.16228329e-08,-8.34401617e+00,-8.32026498e+00,-7.22291686e+00,-6.54401617e+00
5.16725145e-08,-7.88114648e+00,-7.86731232e+00,-6.67062043e+00,-6.08114648e+00
5.17718775e-08,-6.98482466e+00,-6.98048757e+00,-5.59544513e+00,-5.18482466e+00
5.19706036e-08,-5.24801245e+00,-5.24732246e+00,-3.50092596e+00,-3.44801245e+00
5.20000000e-08,-4.99175991e+00,-4.99078444e+00,-3.19175991e+00,-3.19175991e+00
5.20198726e-08,-4.99219681e+00,-4.99214577e+00,-3.19219681e+00,-3.19219681e+00
5.20596178e-08,-4.99345337e+00,-4.99344998e+00,-3.19345337e+00,-3.19345337e+00
5.20993630e-08,-4.99376604e+00,-4.99376509e+00,-3.19376604e+00,-3.19376604e+00
5.21788535e-08,-4.99242786e+00,-4.99242468e+00,-3.19242786e+00,-3.19242786e+00
5.23378344e-08,-4.98581655e+00,-4.98581550e+00,-3.18581655e+00,-3.18581655e+00
5.26557961e-08,-4.96474511e+00,-4.96474197e+00,-3.16474511e+00,-3.16474511e+00
5.32917196e-08,-4.90682378e+00,-4.90682271e+00,-3.10682378e+00,-3.10682378e+00
5.42917196e-08,-4.79623327e+00,-4.79623013e+00,-2.99623327e+00,-2.99623327e+00
5.52917196e-08,-4.67588742e+00,-4.67588635e+00,-2.87588742e+00,-2.87588742e+00
5.60000000e-08,-4.58821307e+00,-4.58820994e+00,-2.78821307e+00,-2.78821307e+00
5.60319677e-08,-4.58562056e+00,-4.58644278e+00,-2.84316250e+00,-2.78562056e+00
5.60583466e-08,-4.58380192e+00,-4.58466210e+00,-2.88882576e+00,-2.78380192e+00
5.61111042e-08,-4.58006054e+00,-4.58089474e+00,-2.98004815e+00,-2.78006054e+00
5.62166195e-08,-4.57317484e+00,-4.57258763e+00,-3.16308999e+00,-2.77317484e+00
5.64276501e-08,-4.57132204e+00,-4.54094431e+00,-3.54109228e+00,-2.77132204e+00
5.64751320e-08,-4.57626244e+00,-4.51755287e+00,-3.63150008e+00,-2.77626244e+00
5.65226139e-08,-4.57343535e+00,-4.44181907e+00,-3.71414038e+00,-2.77343535e+00
5.65260887e-08,-4.57296646e+00,-4.43081201e+00,-3.71992608e+00,-2.77296646e+00
5.65330382e-08,-4.57576958e+00,-4.40769146e+00,-3.73523836e+00,-2.77576958e+00
5.65399877e-08,-4.58239697e+00,-4.37728683e+00,-3.75437492e+00,-2.78239697e+00
5.65469373e-08,-4.59015936e+00,-4.33291868e+00,-3.77464647e+00,-2.79015936e+00
5.65538868e-08,-4.60177773e+00,-4.27529496e+00,-3.79877400e+00,-2.80177773e+00
5.65608364e-08,-4.61603786e+00,-4.20333741e+00,-3.82554330e+00,-2.81603786e+00
5.65677859e-08,-4.63606969e+00,-4.12125256e+00,-3.85808429e+00,-2.83606969e+00
5.65747354e-08,-4.65872618e+00,-4.02747911e+00,-3.89324995e+00,-2.85872618e+00
5.65816850e-08,-4.68273923e+00,-3.92277563e+00,-3.92977216e+00,-2.88273923e+00
5.65886345e-08,-4.70754206e+00,-3.80913838e+00,-3.96708416e+00,-2.90754206e+00
5.66025336e-08,-4.75568555e+00,-3.57228079e+00,-4.04024597e+00,-2.95568555e+00
5.66164326e-08,-4.79923559e+00,-3.38411425e+00,-4.10881434e+00,-2.99923559e+00
5.66193801e-08,-4.79394240e+00,-3.34615153e+00,-4.10882661e+00,-2.99394240e+00
5.66223276e-08,-4.78786655e+00,-3.31192726e+00,-4.10805623e+00,-2.98786655e+00
5.66252751e-08,-4.78102174e+00,-3.28002274e+00,-4.10651688e+00,-2.98102174e+00
5.66311700e-08,-4.76503575e+00,-3.22190897e+00,-4.10114182e+00,-2.96503575e+00
5.66429600e-08,-4.73395704e+00,-3.12636683e+00,-4.09128496e+00,-2.93395704e+00
5.66547499e-08,-4.70363829e+00,-3.04810468e+00,-4.08218807e+00,-2.90363829e+00
5.66665398e-08,-4.67248305e+00,-2.98071215e+00,-4.07225469e+00,-2.87248305e+00
5.66901196e-08,-4.60933900e+00,-2.87050204e+00,-4.05155434e+00,-2.80933900e+00
5.67136995e-08,-4.56837187e+00,-2.80571123e+00,-4.05303093e+00,-2.76837187e+00
5.67334326e-08,-4.53246237e+00,-2.76002847e+00,-4.05264098e+00,-2.73246237e+00
5.67531656e-08,-4.49556241e+00,-2.71799620e+00,-4.05126057e+00,-2.69556241e+00
5.67926318e-08,-4.42184624e+00,-2.63966775e+00,-4.04858350e+00,-2.62184624e+00
5.68320980e-08,-4.34826872e+00,-2.56428907e+00,-4.04604509e+00,-2.54826872e+00
5.69110303e-08,-4.20017767e+00,-2.41390831e+00,-4.04003224e+00,-2.40017767e+00
5.69899627e-08,-4.05178113e+00,-2.26419763e+00,-4.03371392e+00,-2.25178113e+00
5.70000000e-08,-4.03320314e+00,-2.24549230e+00,-4.03320314e+00,-2.23320314e+00
5.70032355e-08,-4.03321730e+00,-2.24268197e+00,-4.03321730e+00,-2.23321730e+00
5.70097065e-08,-4.03316329e+00,-2.23910000e+00,-4.03316329e+00,-2.23316329e+00
5.70161776e-08,-4.03575109e+00,-2.23896965e+00,-4.03575109e+00,-2.23575109e+00
5.70226486e-08,-4.04030585e+00,-2.24205040e+00,-4.04030585e+00,-2.24030585e+00
5.70355907e-08,-4.05394471e+00,-2.25438899e+00,-4.05394471e+00,-2.25394471e+00
5.70614748e-08,-4.09076585e+00,-2.29072727e+00,-4.09076585e+00,-2.29076585e+00
5.70948740e-08,-4.13948956e+00,-2.33948179e+00,-4.13948956e+00,-2.33948956e+00
5.71282731e-08,-4.18901046e+00,-2.38901280e+00,-4.18901046e+00,-2.38901046e+00
5.71950715e-08,-4.28962823e+00,-2.48962699e+00,-4.28962823e+00,-2.48962823e+00
5.73286682e-08,-4.49398622e+00,-2.69398721e+00,-4.49398622e+00,-2.69398622e+00
5.75958616e-08,-4.90895838e+00,-3.10895758e+00,-4.90895838e+00,-3.10895838e+00
5.81302484e-08,-5.75138234e+00,-3.95138314e+00,-5.75138234e+00,-3.95138234e+00
5.91302484e-08,-7.34966562e+00,-5.54966490e+00,-7.34966562e+00,-5.54966562e+00
6.01302484e-08,-8.95887195e+00,-7.15887269e+00,-8.95887195e+00,-7.15887195e+00
